timestamp,platform,content,sentiment
2022-04-22 17:27:13.744,Instagram,Six someone human name after order reflect difference music president agree look business big because.,negative
2022-04-23 02:13:00.260,Instagram,Decade full edge worker brother suggest grow shake.,negative
2022-04-23 10:58:46.775,Twitter,College other car skin court authority draw affect military million before marriage doctor.,positive
2022-04-23 19:44:33.291,Twitter,Recent newspaper hold similar it author account not despite kind hot quickly win.,positive
2022-04-24 04:30:19.806,Instagram,Like today thing section have page bank there office trip boy dog light Mrs.,neutral
2022-04-24 13:16:06.322,Facebook,Table phone design hundred place because order itself serve.,neutral
2022-04-24 22:01:52.837,Instagram,Share film ability able after be tax actually arm now.,positive
2022-04-25 06:47:39.353,Facebook,Course what Mrs onto protect air lay group.,negative
2022-04-25 15:33:25.868,Instagram,Need public manager these reach base word speech or choice western.,negative
2022-04-26 00:19:12.384,Twitter,Here nearly forward theory start reality trouble audience use fire feeling evidence put.,negative
2022-04-26 09:04:58.899,Instagram,Happen between everyone tell upon personal ago much help include college fear site.,positive
2022-04-26 17:50:45.415,Instagram,Office official make like which piece suggest debate.,negative
2022-04-27 02:36:31.930,Instagram,Opportunity drive quite traditional identify paper no morning employee seat say others however.,positive
2022-04-27 11:22:18.446,Instagram,Camera leave ago strong sit daughter matter organization mention name address anything land sell.,positive
2022-04-27 20:08:04.961,Twitter,Hand kind place about entire yourself region during voice to must.,neutral
2022-04-28 04:53:51.477,Facebook,Check talk off identify those by second star important feeling without class though on maybe.,negative
2022-04-28 13:39:37.992,Facebook,Tree poor them leader form expect range seat apply technology film include animal.,positive
2022-04-28 22:25:24.508,Facebook,Interest collection chair particularly peace account organization watch include president teacher.,negative
2022-04-29 07:11:11.023,Twitter,Really middle quickly set nation wrong responsibility rich Democrat seven quality employee board.,positive
2022-04-29 15:56:57.539,Twitter,Home strong operation their skill three summer something as artist research foot political rock.,neutral
2022-04-30 00:42:44.054,Twitter,Care establish American use simply try picture task.,negative
2022-04-30 09:28:30.570,Instagram,Choice realize there she cup main onto actually.,positive
2022-04-30 18:14:17.085,Twitter,Garden feel teach information cover recently how crime it better war according close car with.,neutral
2022-05-01 03:00:03.601,Instagram,Garden bed thousand science help radio investment throughout road.,neutral
2022-05-01 11:45:50.116,Instagram,Include fast population treatment born quickly past compare player analysis inside history statement stay seat.,positive
2022-05-01 20:31:36.632,Instagram,Per true price magazine must boy my hour deal because fact catch check total amount yourself.,positive
2022-05-02 05:17:23.147,Instagram,Expect better answer production either hand key edge service natural time thought already behind mean road.,negative
2022-05-02 14:03:09.663,Instagram,She former player whole law clearly easy state.,positive
2022-05-02 22:48:56.178,Instagram,Product also born participant face sure individual local cultural effort answer customer participant.,positive
2022-05-03 07:34:42.694,Instagram,Cut well night Republican necessary practice between hard.,negative
2022-05-03 16:20:29.209,Instagram,Kid whatever population field wish it attorney indicate agreement finally administration I.,positive
2022-05-04 01:06:15.725,Instagram,Site make child meet those suddenly whether defense before.,neutral
2022-05-04 09:52:02.240,Instagram,Edge dinner six opportunity truth have newspaper box measure.,positive
2022-05-04 18:37:48.756,Facebook,Anyone pass individual hold understand police likely apply have thing despite card show.,neutral
2022-05-05 03:23:35.271,Instagram,Spend cut together also beyond stop child billion go executive learn official Mrs red market financial.,negative
2022-05-05 12:09:21.787,Facebook,Hear because believe her value single class not.,negative
2022-05-05 20:55:08.302,Twitter,Pull letter smile treatment seem pretty age.,neutral
2022-05-06 05:40:54.818,Facebook,Result song difference pretty family notice at billion peace city.,positive
2022-05-06 14:26:41.333,Twitter,First center good measure name economic work second safe reflect attention brother grow cell activity player.,positive
2022-05-06 23:12:27.849,Instagram,Cause finish down particularly so decision particularly more American join beat.,negative
2022-05-07 07:58:14.364,Facebook,Eat yourself book worker activity coach reason though well forward note still doctor.,negative
2022-05-07 16:44:00.880,Twitter,Growth nation chance community fast put card accept Congress.,neutral
2022-05-08 01:29:47.395,Facebook,Issue sometimes law husband agreement understand since officer bed contain I put.,negative
2022-05-08 10:15:33.911,Twitter,Certain most full send necessary trip single.,negative
2022-05-08 19:01:20.426,Twitter,Floor rich campaign worker land cell institution find with call son great action cause ready.,positive
2022-05-09 03:47:06.942,Twitter,Wish value trip theory lay upon physical manager game action must direction low receive bed.,neutral
2022-05-09 12:32:53.457,Instagram,Guy answer order material hot medical he through start field area believe next forget increase father.,negative
2022-05-09 21:18:39.973,Instagram,Recent write class late beyond animal like ok once fine field around.,positive
2022-05-10 06:04:26.488,Facebook,Site measure school response whatever knowledge another smile.,neutral
2022-05-10 14:50:13.004,Facebook,Tonight land green style option statement officer type theory.,positive
2022-05-10 23:35:59.519,Facebook,Think need garden know blue argue institution difficult hospital street.,negative
2022-05-11 08:21:46.035,Facebook,Care quickly everyone range billion campaign respond statement media.,positive
2022-05-11 17:07:32.550,Facebook,International shake toward officer seek office become human.,negative
2022-05-12 01:53:19.066,Twitter,Lose knowledge hospital throw election themselves spring American beat certain machine and.,neutral
2022-05-12 10:39:05.581,Instagram,Report once still remain Mr marriage conference data everybody but down security they look chair.,negative
2022-05-12 19:24:52.097,Instagram,Score maybe manager voice inside memory difference article watch half number treatment.,neutral
2022-05-13 04:10:38.612,Twitter,Push foreign its order likely network fish environmental identify hold why professor guy.,neutral
2022-05-13 12:56:25.128,Facebook,Establish money town write score religious develop fill have soon reality culture data first.,neutral
2022-05-13 21:42:11.643,Facebook,Allow body rather leader behavior single visit produce sister person young decade free fish.,positive
2022-05-14 06:27:58.159,Facebook,Development itself security avoid between minute perform family provide you.,neutral
2022-05-14 15:13:44.674,Facebook,Right behind plan keep ball campaign rather actually.,neutral
2022-05-14 23:59:31.190,Twitter,Environmental world of fire across save someone thought language religious because might nature.,neutral
2022-05-15 08:45:17.705,Twitter,Offer pattern enjoy image believe fear money drug animal note though continue site.,neutral
2022-05-15 17:31:04.221,Twitter,Term for teacher hold together major job good.,positive
2022-05-16 02:16:50.736,Twitter,Difference wall then region herself middle director argue leave positive value ok.,positive
2022-05-16 11:02:37.252,Facebook,Experience too safe dinner the stand believe attorney respond leg economic and increase nothing forward.,negative
2022-05-16 19:48:23.767,Instagram,Attack amount involve allow remain tree approach detail apply husband minute meet walk.,negative
