timestamp,user_id,page,action
2023-11-30 11:28:04.161,CUST112,wp-content/category/list,click
2023-11-30 20:13:50.676,CUST190,list/tag,click
2023-12-01 04:59:37.192,CUST154,category,click
2023-12-01 13:45:23.707,CUST160,app,click
2023-12-01 22:31:10.223,CUST130,main/posts,click
2023-12-02 07:16:56.738,CUST178,app/categories,purchase
2023-12-02 16:02:43.254,CUST182,blog,add_to_cart
2023-12-03 00:48:29.769,CUST150,wp-content/search,add_to_cart
2023-12-03 09:34:16.285,CUST165,explore/categories,view
2023-12-03 18:20:02.800,CUST180,list/main/list,click
2023-12-04 03:05:49.316,CUST182,tag/search,view
2023-12-04 11:51:35.831,CUST196,wp-content/blog/app,click
2023-12-04 20:37:22.347,CUST109,search,view
2023-12-05 05:23:08.862,CUST189,wp-content,view
2023-12-05 14:08:55.378,CUST185,categories,purchase
2023-12-05 22:54:41.893,CUST171,list/tag,add_to_cart
2023-12-06 07:40:28.409,CUST108,categories,add_to_cart
2023-12-06 16:26:14.924,CUST159,tags/app/app,add_to_cart
2023-12-07 01:12:01.440,CUST122,wp-content/app,purchase
2023-12-07 09:57:47.955,CUST172,search/search/posts,add_to_cart
2023-12-07 18:43:34.471,CUST128,blog/main/wp-content,add_to_cart
2023-12-08 03:29:20.986,CUST163,explore/tag/app,view
2023-12-08 12:15:07.502,CUST147,category/list/explore,view
2023-12-08 21:00:54.018,CUST181,tags/app,purchase
2023-12-09 05:46:40.533,CUST197,blog,view
2023-12-09 14:32:27.049,CUST193,wp-content/wp-content,purchase
2023-12-09 23:18:13.564,CUST157,explore,click
2023-12-10 08:04:00.080,CUST175,explore/explore,click
2023-12-10 16:49:46.595,CUST174,blog/wp-content,add_to_cart
2023-12-11 01:35:33.111,CUST174,wp-content/category,purchase
2023-12-11 10:21:19.626,CUST102,list,click
2023-12-11 19:07:06.142,CUST107,category/tags,view
2023-12-12 03:52:52.657,CUST186,list,purchase
2023-12-12 12:38:39.173,CUST179,search/tags,view
2023-12-12 21:24:25.688,CUST165,categories/main,click
2023-12-13 06:10:12.204,CUST123,wp-content,click
2023-12-13 14:55:58.719,CUST132,tag/posts/wp-content,click
2023-12-13 23:41:45.235,CUST141,blog/wp-content/list,purchase
2023-12-14 08:27:31.750,CUST181,main/wp-content/search,add_to_cart
2023-12-14 17:13:18.266,CUST153,search/tag,purchase
2023-12-15 01:59:04.781,CUST149,tag/list,add_to_cart
2023-12-15 10:44:51.297,CUST197,list/app,click
2023-12-15 19:30:37.812,CUST136,categories,add_to_cart
2023-12-16 04:16:24.328,CUST174,category/tag/main,purchase
2023-12-16 13:02:10.843,CUST120,search/wp-content/posts,add_to_cart
2023-12-16 21:47:57.359,CUST133,app/search/explore,view
2023-12-17 06:33:43.874,CUST109,search,purchase
2023-12-17 15:19:30.390,CUST129,categories/search/app,view
2023-12-18 00:05:16.905,CUST155,category,add_to_cart
2023-12-18 08:51:03.421,CUST146,list,view
2023-12-18 17:36:49.936,CUST116,search/posts/tags,view
2023-12-19 02:22:36.452,CUST124,category,purchase
2023-12-19 11:08:22.967,CUST134,search/tag,add_to_cart
2023-12-19 19:54:09.483,CUST123,category/list/blog,click
2023-12-20 04:39:55.998,CUST102,app/category,purchase
2023-12-20 13:25:42.514,CUST130,tags/main/main,purchase
2023-12-20 22:11:29.029,CUST126,blog/blog,purchase
2023-12-21 06:57:15.545,CUST125,categories,click
2023-12-21 15:43:02.060,CUST136,explore/category/list,purchase
2023-12-22 00:28:48.576,CUST106,list/tags/category,add_to_cart
2023-12-22 09:14:35.091,CUST134,category,purchase
2023-12-22 18:00:21.607,CUST141,main,add_to_cart
2023-12-23 02:46:08.122,CUST131,explore/categories/app,click
2023-12-23 11:31:54.638,CUST136,wp-content,click
2023-12-23 20:17:41.153,CUST118,category/posts,add_to_cart
2023-12-24 05:03:27.669,CUST139,tag/category,add_to_cart
2023-12-24 13:49:14.184,CUST173,list/wp-content,click
2023-12-24 22:35:00.700,CUST107,category,purchase
2023-12-25 07:20:47.215,CUST136,tags/explore,view
2023-12-25 16:06:33.731,CUST187,blog,purchase
2023-12-26 00:52:20.246,CUST194,posts/wp-content/list,view
2023-12-26 09:38:06.762,CUST111,explore,view
2023-12-26 18:23:53.277,CUST188,posts/list/app,view
2023-12-27 03:09:39.793,CUST169,wp-content/tags,purchase
2023-12-27 11:55:26.308,CUST194,category,purchase
2023-12-27 20:41:12.824,CUST125,category/main/wp-content,purchase
2023-12-28 05:26:59.339,CUST168,tags/categories,purchase
2023-12-28 14:12:45.855,CUST169,search,add_to_cart
2023-12-28 22:58:32.370,CUST111,blog/posts,click
2023-12-29 07:44:18.886,CUST107,search/explore/tag,purchase
2023-12-29 16:30:05.401,CUST167,wp-content/blog/categories,view
2023-12-30 01:15:51.917,CUST192,list,view
2023-12-30 10:01:38.432,CUST105,wp-content,add_to_cart
2023-12-30 18:47:24.948,CUST176,main/categories,click
2023-12-31 03:33:11.463,CUST189,blog,purchase
2023-12-31 12:18:57.979,CUST178,tags/app,view
2023-12-31 21:04:44.494,CUST112,category,add_to_cart
2024-01-01 05:50:31.010,CUST112,main,purchase
2024-01-01 14:36:17.525,CUST178,wp-content,purchase
2024-01-01 23:22:04.041,CUST154,explore/posts/posts,purchase
2024-01-02 08:07:50.556,CUST100,tag/category,purchase
2024-01-02 16:53:37.072,CUST116,category/category/posts,click
2024-01-03 01:39:23.587,CUST165,app/explore/categories,view
2024-01-03 10:25:10.103,CUST163,tag/explore/posts,view
2024-01-03 19:10:56.618,CUST147,search/app,add_to_cart
2024-01-04 03:56:43.134,CUST141,tags/posts/app,add_to_cart
2024-01-04 12:42:29.649,CUST176,blog/posts/categories,purchase
2024-01-04 21:28:16.165,CUST177,tags/wp-content/search,click
2024-01-05 06:14:02.680,CUST163,wp-content,add_to_cart
2024-01-05 14:59:49.196,CUST179,posts/list,purchase
2024-01-05 23:45:35.711,CUST177,posts/blog/tags,purchase
2024-01-06 08:31:22.227,CUST105,app,add_to_cart
2024-01-06 17:17:08.742,CUST101,search/category/posts,click
2024-01-07 02:02:55.258,CUST167,search/categories,view
2024-01-07 10:48:41.773,CUST123,categories/posts/tag,view
2024-01-07 19:34:28.289,CUST129,explore,view
2024-01-08 04:20:14.804,CUST158,posts,purchase
2024-01-08 13:06:01.320,CUST117,wp-content/category,add_to_cart
2024-01-08 21:51:47.835,CUST114,wp-content,add_to_cart
2024-01-09 06:37:34.351,CUST131,posts/main,click
2024-01-09 15:23:20.866,CUST177,main/app,view
2024-01-10 00:09:07.382,CUST152,app/blog/blog,purchase
2024-01-10 08:54:53.897,CUST127,explore/tag,click
2024-01-10 17:40:40.413,CUST185,search,click
2024-01-11 02:26:26.928,CUST105,app/category/app,click
2024-01-11 11:12:13.444,CUST158,main,add_to_cart
2024-01-11 19:57:59.959,CUST152,tag/list,view
2024-01-12 04:43:46.475,CUST114,categories,view
2024-01-12 13:29:32.990,CUST170,search/app,purchase
2024-01-12 22:15:19.506,CUST152,explore/explore/blog,purchase
2024-01-13 07:01:06.022,CUST124,app,click
2024-01-13 15:46:52.537,CUST151,explore,view
2024-01-14 00:32:39.053,CUST142,blog/app,click
2024-01-14 09:18:25.568,CUST193,posts/search,view
2024-01-14 18:04:12.084,CUST104,list,view
2024-01-15 02:49:58.599,CUST135,list/explore,add_to_cart
2024-01-15 11:35:45.115,CUST161,search,add_to_cart
2024-01-15 20:21:31.630,CUST134,explore/explore/categories,add_to_cart
2024-01-16 05:07:18.146,CUST167,explore/posts/search,view
2024-01-16 13:53:04.661,CUST168,tag/search,purchase
2024-01-16 22:38:51.177,CUST153,main/list/tag,click
2024-01-17 07:24:37.692,CUST134,wp-content,view
2024-01-17 16:10:24.208,CUST187,posts/explore,add_to_cart
2024-01-18 00:56:10.723,CUST162,tag/main/blog,add_to_cart
2024-01-18 09:41:57.239,CUST110,tags/explore,purchase
2024-01-18 18:27:43.754,CUST150,blog,click
2024-01-19 03:13:30.270,CUST183,app/posts/category,purchase
2024-01-19 11:59:16.785,CUST196,main/tag,click
2024-01-19 20:45:03.301,CUST144,main/posts,view
2024-01-20 05:30:49.816,CUST134,wp-content/app/wp-content,view
2024-01-20 14:16:36.332,CUST105,categories/posts,view
2024-01-20 23:02:22.847,CUST109,posts/posts/list,purchase
2024-01-21 07:48:09.363,CUST138,posts,purchase
2024-01-21 16:33:55.878,CUST119,category,click
2024-01-22 01:19:42.394,CUST199,tag/search/tags,add_to_cart
2024-01-22 10:05:28.909,CUST144,main/blog,click
2024-01-22 18:51:15.425,CUST139,list/tags,click
2024-01-23 03:37:01.940,CUST194,posts/app/tag,purchase
2024-01-23 12:22:48.456,CUST138,tags/tag,click
2024-01-23 21:08:34.971,CUST130,wp-content,purchase
2024-01-24 05:54:21.487,CUST187,category/explore/category,click
2024-01-24 14:40:08.002,CUST156,tags/main,click
2024-01-24 23:25:54.518,CUST132,main,add_to_cart
2024-01-25 08:11:41.033,CUST192,tags/tags/category,view
2024-01-25 16:57:27.549,CUST193,category,click
2024-01-26 01:43:14.064,CUST188,posts,view
2024-01-26 10:29:00.580,CUST125,wp-content/blog,add_to_cart
2024-01-26 19:14:47.095,CUST110,tag,add_to_cart
2024-01-27 04:00:33.611,CUST133,categories/list/category,purchase
2024-01-27 12:46:20.126,CUST159,main/app/explore,view
2024-01-27 21:32:06.642,CUST120,main/blog/app,view
2024-01-28 06:17:53.157,CUST143,explore/blog/tags,purchase
2024-01-28 15:03:39.673,CUST135,category/search,add_to_cart
2024-01-28 23:49:26.188,CUST197,category,add_to_cart
2024-01-29 08:35:12.704,CUST181,blog/posts/category,click
2024-01-29 17:20:59.219,CUST184,list/posts,view
2024-01-30 02:06:45.735,CUST122,search/explore,view
2024-01-30 10:52:32.250,CUST108,tags/categories/tags,view
2024-01-30 19:38:18.766,CUST134,explore/categories/main,purchase
2024-01-31 04:24:05.281,CUST133,wp-content,purchase
2024-01-31 13:09:51.797,CUST126,posts/categories,view
2024-01-31 21:55:38.312,CUST120,list/search,view
2024-02-01 06:41:24.828,CUST189,wp-content/blog,purchase
2024-02-01 15:27:11.343,CUST113,categories,view
2024-02-02 00:12:57.859,CUST176,category/tags,add_to_cart
2024-02-02 08:58:44.374,CUST113,app/app,click
2024-02-02 17:44:30.890,CUST103,blog,purchase
2024-02-03 02:30:17.405,CUST197,wp-content/category/app,view
2024-02-03 11:16:03.921,CUST151,app/explore,add_to_cart
2024-02-03 20:01:50.436,CUST109,tags/tags,add_to_cart
2024-02-04 04:47:36.952,CUST143,category,view
2024-02-04 13:33:23.467,CUST164,tag/app/categories,add_to_cart
2024-02-04 22:19:09.983,CUST184,blog,click
2024-02-05 07:04:56.498,CUST154,tag/category/explore,purchase
2024-02-05 15:50:43.014,CUST143,wp-content,purchase
2024-02-06 00:36:29.529,CUST109,category,click
2024-02-06 09:22:16.045,CUST141,list/categories/categories,add_to_cart
2024-02-06 18:08:02.560,CUST103,search/main/blog,click
2024-02-07 02:53:49.076,CUST184,tag/wp-content/list,add_to_cart
2024-02-07 11:39:35.591,CUST157,category/main/list,click
2024-02-07 20:25:22.107,CUST134,categories/search,view
2024-02-08 05:11:08.622,CUST163,categories/main/explore,view
2024-02-08 13:56:55.138,CUST103,search/blog,purchase
2024-02-08 22:42:41.653,CUST150,explore/app,view
2024-02-09 07:28:28.169,CUST185,categories,view
2024-02-09 16:14:14.684,CUST130,categories/category/category,add_to_cart
2024-02-10 01:00:01.200,CUST171,blog/posts/categories,click
2024-02-10 09:45:47.715,CUST121,main/explore/wp-content,add_to_cart
2024-02-10 18:31:34.231,CUST129,search,view
2024-02-11 03:17:20.746,CUST159,posts/tag/search,click
2024-02-11 12:03:07.262,CUST130,tags,view
2024-02-11 20:48:53.777,CUST108,app/main/main,purchase
2024-02-12 05:34:40.293,CUST156,search,purchase
2024-02-12 14:20:26.808,CUST129,app/main/explore,view
2024-02-12 23:06:13.324,CUST134,list/category,click
2024-02-13 07:51:59.839,CUST187,tags/categories/app,view
2024-02-13 16:37:46.355,CUST192,category/categories,view
2024-02-14 01:23:32.870,CUST142,category/wp-content,purchase
2024-02-14 10:09:19.386,CUST109,explore/tag,click
2024-02-14 18:55:05.901,CUST196,main,click
2024-02-15 03:40:52.417,CUST113,tag/explore/categories,click
2024-02-15 12:26:38.932,CUST123,main/tag,add_to_cart
2024-02-15 21:12:25.448,CUST127,categories/explore,purchase
2024-02-16 05:58:11.963,CUST147,wp-content,click
2024-02-16 14:43:58.479,CUST146,explore,view
2024-02-16 23:29:44.994,CUST177,tags/app,add_to_cart
2024-02-17 08:15:31.510,CUST125,tags/main/blog,add_to_cart
2024-02-17 17:01:18.026,CUST136,app/app,purchase
2024-02-18 01:47:04.541,CUST123,posts,view
2024-02-18 10:32:51.057,CUST120,app/main,purchase
2024-02-18 19:18:37.572,CUST127,search/wp-content/tag,purchase
2024-02-19 04:04:24.088,CUST150,category/list,purchase
2024-02-19 12:50:10.603,CUST168,list/search/posts,purchase
2024-02-19 21:35:57.119,CUST118,explore/tag,add_to_cart
2024-02-20 06:21:43.634,CUST123,wp-content/main/app,purchase
2024-02-20 15:07:30.150,CUST107,explore/explore/main,purchase
2024-02-20 23:53:16.665,CUST115,categories/tag,add_to_cart
2024-02-21 08:39:03.181,CUST190,list/list/app,purchase
2024-02-21 17:24:49.696,CUST131,explore/category/categories,purchase
2024-02-22 02:10:36.212,CUST124,posts,view
2024-02-22 10:56:22.727,CUST140,posts/app/search,view
2024-02-22 19:42:09.243,CUST117,list/list/tags,purchase
2024-02-23 04:27:55.758,CUST108,posts/categories,click
2024-02-23 13:13:42.274,CUST114,main/main,click
2024-02-23 21:59:28.789,CUST193,category,view
2024-02-24 06:45:15.305,CUST196,tag,purchase
2024-02-24 15:31:01.820,CUST154,category/tags,click
2024-02-25 00:16:48.336,CUST108,posts,view
2024-02-25 09:02:34.851,CUST144,category/explore/tag,view
2024-02-25 17:48:21.367,CUST139,category,purchase
2024-02-26 02:34:07.882,CUST178,tag/blog/main,purchase
2024-02-26 11:19:54.398,CUST101,blog/posts/tag,add_to_cart
2024-02-26 20:05:40.913,CUST102,list/tags,click
2024-02-27 04:51:27.429,CUST189,posts/category/wp-content,add_to_cart
2024-02-27 13:37:13.944,CUST143,explore/main/app,click
2024-02-27 22:23:00.460,CUST101,search/app/categories,add_to_cart
2024-02-28 07:08:46.975,CUST130,list,purchase
2024-02-28 15:54:33.491,CUST190,tags,purchase
2024-02-29 00:40:20.006,CUST162,search/tag/wp-content,click
2024-02-29 09:26:06.522,CUST182,blog/search,view
2024-02-29 18:11:53.037,CUST125,blog/list,add_to_cart
2024-03-01 02:57:39.553,CUST138,tag/explore/tag,view
2024-03-01 11:43:26.068,CUST186,search/category/main,click
2024-03-01 20:29:12.584,CUST116,list/main,add_to_cart
2024-03-02 05:14:59.099,CUST198,tags,click
2024-03-02 14:00:45.615,CUST183,app/categories,click
2024-03-02 22:46:32.130,CUST172,tags/category/wp-content,add_to_cart
2024-03-03 07:32:18.646,CUST103,tags/posts/tag,view
2024-03-03 16:18:05.161,CUST177,category/wp-content,view
2024-03-04 01:03:51.677,CUST150,categories/category,add_to_cart
2024-03-04 09:49:38.192,CUST182,search/posts,purchase
2024-03-04 18:35:24.708,CUST127,main,add_to_cart
2024-03-05 03:21:11.223,CUST114,category/tag,add_to_cart
2024-03-05 12:06:57.739,CUST173,list/app,click
2024-03-05 20:52:44.254,CUST187,main/app,click
2024-03-06 05:38:30.770,CUST140,search/search/blog,view
2024-03-06 14:24:17.285,CUST190,blog/categories,view
2024-03-06 23:10:03.801,CUST187,list/search/wp-content,view
2024-03-07 07:55:50.316,CUST161,categories,add_to_cart
2024-03-07 16:41:36.832,CUST199,list/category,view
2024-03-08 01:27:23.347,CUST184,search/app,add_to_cart
2024-03-08 10:13:09.863,CUST143,app,view
2024-03-08 18:58:56.378,CUST140,wp-content/tag,click
2024-03-09 03:44:42.894,CUST148,tags,click
2024-03-09 12:30:29.409,CUST156,explore/wp-content/wp-content,add_to_cart
2024-03-09 21:16:15.925,CUST186,explore,purchase
2024-03-10 06:02:02.440,CUST138,list/app,click
2024-03-10 14:47:48.956,CUST104,explore/app/main,click
2024-03-10 23:33:35.471,CUST158,app,purchase
2024-03-11 08:19:21.987,CUST170,list,view
2024-03-11 17:05:08.502,CUST176,category,click
2024-03-12 01:50:55.018,CUST141,posts,click
2024-03-12 10:36:41.533,CUST191,posts/explore,click
2024-03-12 19:22:28.049,CUST102,wp-content,view
2024-03-13 04:08:14.564,CUST169,categories/list/list,add_to_cart
2024-03-13 12:54:01.080,CUST129,main/main/categories,purchase
2024-03-13 21:39:47.595,CUST141,list/search,purchase
2024-03-14 06:25:34.111,CUST192,wp-content/tag/main,add_to_cart
2024-03-14 15:11:20.626,CUST148,main,click
2024-03-14 23:57:07.142,CUST151,categories/categories/list,purchase
2024-03-15 08:42:53.657,CUST101,list/explore,add_to_cart
2024-03-15 17:28:40.173,CUST184,main/categories,add_to_cart
2024-03-16 02:14:26.688,CUST122,category,purchase
2024-03-16 11:00:13.204,CUST162,tags/categories,add_to_cart
2024-03-16 19:45:59.719,CUST101,blog,add_to_cart
2024-03-17 04:31:46.235,CUST101,categories/categories,view
2024-03-17 13:17:32.750,CUST158,tag/main,add_to_cart
2024-03-17 22:03:19.266,CUST169,main,purchase
2024-03-18 06:49:05.781,CUST148,wp-content/blog,view
2024-03-18 15:34:52.297,CUST150,tag,purchase
2024-03-19 00:20:38.812,CUST141,explore/main/category,click
2024-03-19 09:06:25.328,CUST114,categories/categories,view
2024-03-19 17:52:11.843,CUST199,wp-content/category/blog,purchase
2024-03-20 02:37:58.359,CUST124,explore,click
2024-03-20 11:23:44.874,CUST121,explore/list/search,view
2024-03-20 20:09:31.390,CUST134,tags/explore/blog,click
2024-03-21 04:55:17.905,CUST147,explore,purchase
2024-03-21 13:41:04.421,CUST175,blog,purchase
2024-03-21 22:26:50.936,CUST103,categories,add_to_cart
2024-03-22 07:12:37.452,CUST103,search/category/blog,click
2024-03-22 15:58:23.967,CUST112,posts,click
2024-03-23 00:44:10.483,CUST121,explore/main/search,view
2024-03-23 09:29:56.998,CUST115,list/search/main,add_to_cart
2024-03-23 18:15:43.514,CUST173,app/explore,click
2024-03-24 03:01:30.030,CUST166,main/explore,view
2024-03-24 11:47:16.545,CUST101,wp-content/tag/tag,add_to_cart
2024-03-24 20:33:03.061,CUST165,main,add_to_cart
2024-03-25 05:18:49.576,CUST125,posts/blog,view
2024-03-25 14:04:36.092,CUST153,list/app/categories,purchase
2024-03-25 22:50:22.607,CUST164,category/categories/wp-content,purchase
2024-03-26 07:36:09.123,CUST101,app/posts/tags,click
2024-03-26 16:21:55.638,CUST155,list,add_to_cart
2024-03-27 01:07:42.154,CUST147,explore/app,click
2024-03-27 09:53:28.669,CUST168,posts/wp-content,view
2024-03-27 18:39:15.185,CUST167,categories,click
2024-03-28 03:25:01.700,CUST140,explore/wp-content/category,view
2024-03-28 12:10:48.216,CUST169,posts,click
2024-03-28 20:56:34.731,CUST125,wp-content,view
2024-03-29 05:42:21.247,CUST149,main/wp-content/search,click
2024-03-29 14:28:07.762,CUST186,tag/explore,view
2024-03-29 23:13:54.278,CUST133,explore/list,view
2024-03-30 07:59:40.793,CUST103,main/posts,purchase
2024-03-30 16:45:27.309,CUST108,category/tag/category,click
2024-03-31 01:31:13.824,CUST185,posts/explore,purchase
2024-03-31 10:17:00.340,CUST188,category/tag/tag,add_to_cart
2024-03-31 19:02:46.855,CUST154,blog/category,click
2024-04-01 03:48:33.371,CUST105,main,click
2024-04-01 12:34:19.886,CUST188,category/search,add_to_cart
2024-04-01 21:20:06.402,CUST176,category/explore,view
2024-04-02 06:05:52.917,CUST165,wp-content/search,add_to_cart
2024-04-02 14:51:39.433,CUST173,blog/main/main,view
2024-04-02 23:37:25.948,CUST190,blog,purchase
2024-04-03 08:23:12.464,CUST148,posts/search/list,click
2024-04-03 17:08:58.979,CUST197,categories/tag,add_to_cart
2024-04-04 01:54:45.495,CUST117,wp-content/tags/categories,view
2024-04-04 10:40:32.010,CUST139,wp-content,add_to_cart
2024-04-04 19:26:18.526,CUST149,blog/list/search,add_to_cart
2024-04-05 04:12:05.041,CUST114,search/search/blog,view
2024-04-05 12:57:51.557,CUST172,app/list/tag,purchase
2024-04-05 21:43:38.072,CUST142,search,click
2024-04-06 06:29:24.588,CUST155,categories/app,purchase
2024-04-06 15:15:11.103,CUST162,explore,view
2024-04-07 00:00:57.619,CUST103,search/posts,add_to_cart
2024-04-07 08:46:44.134,CUST125,tags,view
2024-04-07 17:32:30.650,CUST118,category/blog,add_to_cart
2024-04-08 02:18:17.165,CUST132,tags/categories/explore,add_to_cart
2024-04-08 11:04:03.681,CUST198,blog/main/blog,add_to_cart
2024-04-08 19:49:50.196,CUST198,search,add_to_cart
2024-04-09 04:35:36.712,CUST116,tags/main,add_to_cart
2024-04-09 13:21:23.227,CUST113,wp-content/search,purchase
2024-04-09 22:07:09.743,CUST172,posts,add_to_cart
2024-04-10 06:52:56.258,CUST149,main/posts/explore,add_to_cart
2024-04-10 15:38:42.774,CUST169,tag,view
2024-04-11 00:24:29.289,CUST117,posts/categories,view
2024-04-11 09:10:15.805,CUST103,categories/wp-content/list,view
2024-04-11 17:56:02.320,CUST104,categories/wp-content,view
2024-04-12 02:41:48.836,CUST103,category,purchase
2024-04-12 11:27:35.351,CUST157,tags/posts/posts,click
2024-04-12 20:13:21.867,CUST171,category,add_to_cart
2024-04-13 04:59:08.382,CUST162,main,purchase
2024-04-13 13:44:54.898,CUST175,app,add_to_cart
2024-04-13 22:30:41.413,CUST162,wp-content/main/posts,view
2024-04-14 07:16:27.929,CUST142,tags,add_to_cart
2024-04-14 16:02:14.444,CUST195,list/search/categories,purchase
2024-04-15 00:48:00.960,CUST170,tag,click
2024-04-15 09:33:47.475,CUST146,list/posts,click
2024-04-15 18:19:33.991,CUST145,tag/posts,add_to_cart
2024-04-16 03:05:20.506,CUST103,app,purchase
2024-04-16 11:51:07.022,CUST127,posts,view
2024-04-16 20:36:53.537,CUST175,posts/posts/wp-content,add_to_cart
2024-04-17 05:22:40.053,CUST103,search/tags/main,purchase
2024-04-17 14:08:26.568,CUST168,categories,add_to_cart
2024-04-17 22:54:13.084,CUST192,app/app/posts,purchase
2024-04-18 07:39:59.599,CUST127,search/app/wp-content,view
2024-04-18 16:25:46.115,CUST198,tag/tags/explore,view
2024-04-19 01:11:32.630,CUST101,category/categories/tags,click
2024-04-19 09:57:19.146,CUST158,blog/tag/wp-content,purchase
2024-04-19 18:43:05.661,CUST124,tags/app,purchase
2024-04-20 03:28:52.177,CUST171,main/tag/wp-content,click
2024-04-20 12:14:38.692,CUST153,categories/posts/app,click
2024-04-20 21:00:25.208,CUST185,explore/category,purchase
2024-04-21 05:46:11.723,CUST159,list,view
2024-04-21 14:31:58.239,CUST164,category/main/blog,click
2024-04-21 23:17:44.754,CUST120,list,click
2024-04-22 08:03:31.270,CUST103,tag/list/blog,purchase
2024-04-22 16:49:17.785,CUST176,main/list/main,click
2024-04-23 01:35:04.301,CUST170,explore/category,add_to_cart
2024-04-23 10:20:50.816,CUST117,main/category,click
2024-04-23 19:06:37.332,CUST108,posts/categories,view
2024-04-24 03:52:23.847,CUST147,list/explore/blog,add_to_cart
2024-04-24 12:38:10.363,CUST109,search,view
2024-04-24 21:23:56.878,CUST195,category/tag/categories,click
2024-04-25 06:09:43.394,CUST183,tag/main,add_to_cart
2024-04-25 14:55:29.909,CUST173,tags/categories,view
2024-04-25 23:41:16.425,CUST154,main/search,purchase
2024-04-26 08:27:02.940,CUST160,explore/posts,add_to_cart
2024-04-26 17:12:49.456,CUST159,explore/tag/posts,click
2024-04-27 01:58:35.971,CUST100,posts/search/explore,click
2024-04-27 10:44:22.487,CUST153,category,purchase
2024-04-27 19:30:09.003,CUST119,tags,purchase
2024-04-28 04:15:55.518,CUST110,posts/explore/search,view
2024-04-28 13:01:42.034,CUST154,main/tag/posts,purchase
2024-04-28 21:47:28.549,CUST111,list/explore/posts,click
2024-04-29 06:33:15.065,CUST162,search/search/blog,click
2024-04-29 15:19:01.580,CUST129,main,click
2024-04-30 00:04:48.096,CUST181,blog/app/main,click
2024-04-30 08:50:34.611,CUST193,wp-content,add_to_cart
2024-04-30 17:36:21.127,CUST128,app/tag,purchase
2024-05-01 02:22:07.642,CUST121,tags/main,view
2024-05-01 11:07:54.158,CUST117,wp-content/wp-content/search,purchase
2024-05-01 19:53:40.673,CUST130,wp-content,view
2024-05-02 04:39:27.189,CUST118,list/explore/categories,add_to_cart
2024-05-02 13:25:13.704,CUST151,category/blog/list,view
2024-05-02 22:11:00.220,CUST101,search,purchase
2024-05-03 06:56:46.735,CUST158,search,purchase
2024-05-03 15:42:33.251,CUST174,posts,purchase
2024-05-04 00:28:19.766,CUST191,search/blog,click
2024-05-04 09:14:06.282,CUST195,tag,click
2024-05-04 17:59:52.797,CUST150,tags/explore/list,purchase
2024-05-05 02:45:39.313,CUST136,blog/wp-content,view
2024-05-05 11:31:25.828,CUST158,wp-content,click
2024-05-05 20:17:12.344,CUST154,wp-content/tag/categories,add_to_cart
2024-05-06 05:02:58.859,CUST104,explore/explore,view
2024-05-06 13:48:45.375,CUST152,categories,view
2024-05-06 22:34:31.890,CUST198,app,add_to_cart
2024-05-07 07:20:18.406,CUST187,main/main,click
2024-05-07 16:06:04.921,CUST112,categories,click
2024-05-08 00:51:51.437,CUST186,blog/posts/wp-content,purchase
2024-05-08 09:37:37.952,CUST142,categories/search,purchase
2024-05-08 18:23:24.468,CUST189,tags,add_to_cart
2024-05-09 03:09:10.983,CUST199,categories/search,view
2024-05-09 11:54:57.499,CUST167,categories/main/list,view
2024-05-09 20:40:44.014,CUST107,posts/search,purchase
2024-05-10 05:26:30.530,CUST110,blog/blog/wp-content,add_to_cart
2024-05-10 14:12:17.045,CUST104,tag/main/tag,view
2024-05-10 22:58:03.561,CUST198,app,view
2024-05-11 07:43:50.076,CUST100,search/app,click
2024-05-11 16:29:36.592,CUST144,tags,purchase
2024-05-12 01:15:23.107,CUST185,category,purchase
2024-05-12 10:01:09.623,CUST180,category/posts/main,purchase
2024-05-12 18:46:56.138,CUST132,tag/tags,view
2024-05-13 03:32:42.654,CUST105,categories,add_to_cart
2024-05-13 12:18:29.169,CUST190,search,purchase
2024-05-13 21:04:15.685,CUST146,main,purchase
2024-05-14 05:50:02.200,CUST175,blog/main/tag,add_to_cart
2024-05-14 14:35:48.716,CUST135,app,add_to_cart
2024-05-14 23:21:35.231,CUST171,app,click
2024-05-15 08:07:21.747,CUST153,tags/wp-content/app,add_to_cart
2024-05-15 16:53:08.262,CUST195,wp-content/posts/search,view
2024-05-16 01:38:54.778,CUST176,tags/search,view
2024-05-16 10:24:41.293,CUST125,explore/posts,add_to_cart
2024-05-16 19:10:27.809,CUST143,tag,add_to_cart
2024-05-17 03:56:14.324,CUST165,app/blog/category,click
2024-05-17 12:42:00.840,CUST158,app/categories,purchase
2024-05-17 21:27:47.355,CUST113,wp-content/search/wp-content,click
2024-05-18 06:13:33.871,CUST124,wp-content/list/blog,click
2024-05-18 14:59:20.386,CUST102,wp-content,click
2024-05-18 23:45:06.902,CUST160,tags/main,view
2024-05-19 08:30:53.417,CUST175,blog,click
2024-05-19 17:16:39.933,CUST116,wp-content/blog/search,click
2024-05-20 02:02:26.448,CUST197,tag,view
2024-05-20 10:48:12.964,CUST178,list/search,purchase
2024-05-20 19:33:59.479,CUST107,tags/blog,purchase
2024-05-21 04:19:45.995,CUST135,list,view
2024-05-21 13:05:32.510,CUST165,wp-content/list/tag,view
2024-05-21 21:51:19.026,CUST133,blog/categories,purchase
2024-05-22 06:37:05.541,CUST194,list,purchase
